,DateTime,REGION_ID,SPEED
108117,2015-01-05 20:10:00,23,18.41
108118,2015-01-05 20:10:00,24,25.23
108119,2015-01-05 20:10:00,25,23.86
108120,2015-01-05 20:10:00,26,25.91
108121,2015-01-05 20:10:00,27,25.23
108122,2015-01-05 20:10:00,28,28.64
108123,2015-01-05 20:10:00,29,24.55
108124,2015-01-05 20:00:00,1,20.32
108125,2015-01-05 20:00:00,2,24.55
108126,2015-01-05 20:00:00,3,19.77
108127,2015-01-05 20:00:00,4,19.09
108128,2015-01-05 20:00:00,5,20.45
108129,2015-01-05 20:00:00,6,20.45
108130,2015-01-05 20:00:00,7,20.45
108131,2015-01-05 20:00:00,8,18.41
108132,2015-01-05 20:00:00,9,19.77
108133,2015-01-05 20:00:00,10,19.77
108134,2015-01-05 20:00:00,11,21.82
108135,2015-01-05 20:00:00,12,17.05
108136,2015-01-05 20:00:00,13,16.36
108137,2015-01-05 20:00:00,14,23.18
108138,2015-01-05 20:00:00,15,23.86
108139,2015-01-05 20:00:00,16,24.55
108140,2015-01-05 20:00:00,17,23.86
108141,2015-01-05 20:00:00,18,21.82
108142,2015-01-05 20:00:00,19,25.23
108143,2015-01-05 20:00:00,20,23.18
108144,2015-01-05 20:00:00,21,27.27
108145,2015-01-05 20:00:00,22,24.95
108146,2015-01-05 20:00:00,23,19.77
108147,2015-01-05 20:00:00,24,23.59
108148,2015-01-05 20:00:00,25,25.91
108149,2015-01-05 20:00:00,26,24.55
108150,2015-01-05 20:00:00,27,26.59
108151,2015-01-05 20:00:00,28,28.91
108152,2015-01-05 20:00:00,29,23.86
108153,2015-01-05 19:50:00,1,21.82
108154,2015-01-05 19:50:00,2,27.27
108155,2015-01-05 19:50:00,3,20.45
108156,2015-01-05 19:50:00,4,19.77
108157,2015-01-05 19:50:00,5,21.82
108158,2015-01-05 19:50:00,6,21.14
108159,2015-01-05 19:50:00,7,19.77
108160,2015-01-05 19:50:00,8,18.41
108161,2015-01-05 19:50:00,9,21.82
108162,2015-01-05 19:50:00,10,19.77
108163,2015-01-05 19:50:00,11,19.77
108164,2015-01-05 19:50:00,12,17.73
108165,2015-01-05 19:50:00,13,16.36
108166,2015-01-05 19:50:00,14,23.18
108167,2015-01-05 19:50:00,15,23.86
108168,2015-01-05 19:50:00,16,26.59
108169,2015-01-05 19:50:00,17,25.23
108170,2015-01-05 19:50:00,18,21.82
108171,2015-01-05 19:50:00,19,23.18
108172,2015-01-05 19:50:00,20,22.5
108173,2015-01-05 19:50:00,21,23.86
108174,2015-01-05 19:50:00,22,23.86
108175,2015-01-05 19:50:00,23,19.77
108176,2015-01-05 19:50:00,24,23.18
108177,2015-01-05 19:50:00,25,25.91
108178,2015-01-05 19:50:00,26,26.59
108179,2015-01-05 19:50:00,27,27.95
108180,2015-01-05 19:50:00,28,36.82
108181,2015-01-05 19:50:00,29,24.55
108182,2015-01-05 19:40:00,1,21.61
108183,2015-01-05 19:40:00,2,25.91
108184,2015-01-05 19:40:00,3,19.09
108185,2015-01-05 19:40:00,4,19.77
108186,2015-01-05 19:40:00,5,21.72
108187,2015-01-05 19:40:00,6,20.45
108188,2015-01-05 19:40:00,7,20.45
108189,2015-01-05 19:40:00,8,18.41
108190,2015-01-05 19:40:00,9,21.14
108191,2015-01-05 19:40:00,10,19.77
108192,2015-01-05 19:40:00,11,19.09
108193,2015-01-05 19:40:00,12,19.09
108194,2015-01-05 19:40:00,13,17.05
108195,2015-01-05 19:40:00,14,21.14
108196,2015-01-05 19:40:00,15,23.86
108197,2015-01-05 19:40:00,16,24.55
108198,2015-01-05 19:40:00,17,27.41
108199,2015-01-05 19:40:00,18,21.82
108200,2015-01-05 19:40:00,19,22.5
108201,2015-01-05 19:40:00,20,22.5
108202,2015-01-05 19:40:00,21,27.95
108203,2015-01-05 19:40:00,22,23.86
108204,2015-01-05 19:40:00,23,19.09
108205,2015-01-05 19:40:00,24,23.86
108206,2015-01-05 19:40:00,25,28.64
108207,2015-01-05 19:40:00,26,26.59
108208,2015-01-05 19:40:00,27,26.59
108209,2015-01-05 19:40:00,28,38.05
108210,2015-01-05 19:40:00,29,23.66
108211,2015-01-05 19:30:00,1,22.5
108212,2015-01-05 19:30:00,2,26.59
108213,2015-01-05 19:30:00,3,19.09
108214,2015-01-05 19:30:00,4,21.82
108215,2015-01-05 19:30:00,5,20.45
108216,2015-01-05 19:30:00,6,19.09
108217,2015-01-05 19:30:00,7,17.73
108218,2015-01-05 19:30:00,8,18.41
108219,2015-01-05 19:30:00,9,23.18
108220,2015-01-05 19:30:00,10,17.73
108221,2015-01-05 19:30:00,11,19.09
108222,2015-01-05 19:30:00,12,17.73
108223,2015-01-05 19:30:00,13,16.36
108224,2015-01-05 19:30:00,14,22.5
108225,2015-01-05 19:30:00,15,23.86
108226,2015-01-05 19:30:00,16,25.84
108227,2015-01-05 19:30:00,17,25.7
108228,2015-01-05 19:30:00,18,21.14
108229,2015-01-05 19:30:00,19,21.82
108230,2015-01-05 19:30:00,20,23.86
108231,2015-01-05 19:30:00,21,24.55
108232,2015-01-05 19:30:00,22,23.86
108233,2015-01-05 19:30:00,23,21.14
108234,2015-01-05 19:30:00,24,22.5
108235,2015-01-05 19:30:00,25,25.23
108236,2015-01-05 19:30:00,26,24.55
108237,2015-01-05 19:30:00,27,27.27
108238,2015-01-05 19:30:00,28,27.41
108239,2015-01-05 19:30:00,29,28.57
108240,2015-01-05 19:20:00,1,21.14
108241,2015-01-05 19:20:00,2,25.23
108242,2015-01-05 19:20:00,3,19.09
108243,2015-01-05 19:20:00,4,17.73
108244,2015-01-05 19:20:00,5,20.45
108245,2015-01-05 19:20:00,6,19.09
108246,2015-01-05 19:20:00,7,17.73
108247,2015-01-05 19:20:00,8,18.41
108248,2015-01-05 19:20:00,9,21.14
108249,2015-01-05 19:20:00,10,18.41
108250,2015-01-05 19:20:00,11,19.77
108251,2015-01-05 19:20:00,12,15.68
108252,2015-01-05 19:20:00,13,17.05
108253,2015-01-05 19:20:00,14,21.82
108254,2015-01-05 19:20:00,15,23.18
108255,2015-01-05 19:20:00,16,24.55
108256,2015-01-05 19:20:00,17,25.91
108257,2015-01-05 19:20:00,18,21.82
108258,2015-01-05 19:20:00,19,22.5
108259,2015-01-05 19:20:00,20,23.18
108260,2015-01-05 19:20:00,21,23.18
108261,2015-01-05 19:20:00,22,25.23
108262,2015-01-05 19:20:00,23,20.45
108263,2015-01-05 19:20:00,24,21.82
108264,2015-01-05 19:20:00,25,25.23
108265,2015-01-05 19:20:00,26,23.86
108266,2015-01-05 19:20:00,27,25.23
108267,2015-01-05 19:20:00,28,33.95
108268,2015-01-05 19:20:00,29,23.18
108269,2015-01-05 19:10:00,1,21.14
108270,2015-01-05 19:10:00,2,23.86
108271,2015-01-05 19:10:00,3,19.09
108272,2015-01-05 19:10:00,4,17.73
108273,2015-01-05 19:10:00,5,20.45
108274,2015-01-05 19:10:00,6,17.73
108275,2015-01-05 19:10:00,7,18.41
108276,2015-01-05 19:10:00,8,17.73
108277,2015-01-05 19:10:00,9,22.5
108278,2015-01-05 19:10:00,10,19.09
108279,2015-01-05 19:10:00,11,17.73
108280,2015-01-05 19:10:00,12,15.68
108281,2015-01-05 19:10:00,13,14.59
108282,2015-01-05 19:10:00,14,22.5
108283,2015-01-05 19:10:00,15,23.18
108284,2015-01-05 19:10:00,16,32.05
108285,2015-01-05 19:10:00,17,24.55
108286,2015-01-05 19:10:00,18,20.45
108287,2015-01-05 19:10:00,19,21.14
108288,2015-01-05 19:10:00,20,22.81
108289,2015-01-05 19:10:00,21,25.91
108290,2015-01-05 19:10:00,22,25.91
108291,2015-01-05 19:10:00,23,19.77
108292,2015-01-05 19:10:00,24,22.5
108293,2015-01-05 19:10:00,25,27.27
108294,2015-01-05 19:10:00,26,24.55
108295,2015-01-05 19:10:00,27,25.91
108296,2015-01-05 19:10:00,28,31.57
108297,2015-01-05 19:10:00,29,21.14
108298,2015-01-05 19:00:00,1,21.14
108299,2015-01-05 19:00:00,2,24.55
108300,2015-01-05 19:00:00,3,19.09
108301,2015-01-05 19:00:00,4,17.97
108302,2015-01-05 19:00:00,5,21.82
108303,2015-01-05 19:00:00,6,17.73
108304,2015-01-05 19:00:00,7,17.73
108305,2015-01-05 19:00:00,8,16.36
108306,2015-01-05 19:00:00,9,23.18
108307,2015-01-05 19:00:00,10,18.41
108308,2015-01-05 19:00:00,11,18.41
108309,2015-01-05 19:00:00,12,15.68
108310,2015-01-05 19:00:00,13,13.64
108311,2015-01-05 19:00:00,14,22.5
108312,2015-01-05 19:00:00,15,23.18
108313,2015-01-05 19:00:00,16,25.98
108314,2015-01-05 19:00:00,17,24.55
108315,2015-01-05 19:00:00,18,20.45
108316,2015-01-05 19:00:00,19,21.82
108317,2015-01-05 19:00:00,20,21.82
108318,2015-01-05 19:00:00,21,20.45
108319,2015-01-05 19:00:00,22,24.55
108320,2015-01-05 19:00:00,23,18.41
108321,2015-01-05 19:00:00,24,19.77
108322,2015-01-05 19:00:00,25,26.59
108323,2015-01-05 19:00:00,26,24.55
108324,2015-01-05 19:00:00,27,27.95
108325,2015-01-05 19:00:00,28,28.02
108326,2015-01-05 19:00:00,29,25.23
108327,2015-01-05 18:50:00,1,20.32
108328,2015-01-05 18:50:00,2,25.91
108329,2015-01-05 18:50:00,3,18.41
108330,2015-01-05 18:50:00,4,17.73
108331,2015-01-05 18:50:00,5,21.14
108332,2015-01-05 18:50:00,6,17.05
108333,2015-01-05 18:50:00,7,16.36
108334,2015-01-05 18:50:00,8,16.36
108335,2015-01-05 18:50:00,9,21.14
108336,2015-01-05 18:50:00,10,17.73
108337,2015-01-05 18:50:00,11,17.73
108338,2015-01-05 18:50:00,12,15.0
108339,2015-01-05 18:50:00,13,14.32
108340,2015-01-05 18:50:00,14,21.14
108341,2015-01-05 18:50:00,15,23.18
108342,2015-01-05 18:50:00,16,31.36
108343,2015-01-05 18:50:00,17,26.59
108344,2015-01-05 18:50:00,18,20.45
108345,2015-01-05 18:50:00,19,21.14
108346,2015-01-05 18:50:00,20,21.14
108347,2015-01-05 18:50:00,21,20.45
108348,2015-01-05 18:50:00,22,23.93
108349,2015-01-05 18:50:00,23,17.73
108350,2015-01-05 18:50:00,24,19.77
108351,2015-01-05 18:50:00,25,25.23
108352,2015-01-05 18:50:00,26,23.86
108353,2015-01-05 18:50:00,27,27.27
108354,2015-01-05 18:50:00,28,30.68
108355,2015-01-05 18:50:00,29,21.82
108356,2015-01-05 18:40:00,1,20.45
108357,2015-01-05 18:40:00,2,25.23
108358,2015-01-05 18:40:00,3,18.41
108359,2015-01-05 18:40:00,4,17.73
108360,2015-01-05 18:40:00,5,21.14
108361,2015-01-05 18:40:00,6,17.73
108362,2015-01-05 18:40:00,7,16.36
108363,2015-01-05 18:40:00,8,16.36
108364,2015-01-05 18:40:00,9,22.84
108365,2015-01-05 18:40:00,10,19.09
108366,2015-01-05 18:40:00,11,18.41
108367,2015-01-05 18:40:00,12,15.0
108368,2015-01-05 18:40:00,13,14.32
108369,2015-01-05 18:40:00,14,20.45
108370,2015-01-05 18:40:00,15,23.86
108371,2015-01-05 18:40:00,16,24.55
108372,2015-01-05 18:40:00,17,24.55
108373,2015-01-05 18:40:00,18,20.45
108374,2015-01-05 18:40:00,19,20.45
108375,2015-01-05 18:40:00,20,21.82
108376,2015-01-05 18:40:00,21,20.45
108377,2015-01-05 18:40:00,22,25.23
108378,2015-01-05 18:40:00,23,17.05
108379,2015-01-05 18:40:00,24,19.77
108380,2015-01-05 18:40:00,25,26.59
108381,2015-01-05 18:40:00,26,22.57
108382,2015-01-05 18:40:00,27,25.91
108383,2015-01-05 18:40:00,28,35.45
108384,2015-01-05 18:40:00,29,23.86
108385,2015-01-05 18:30:00,5,20.45
108386,2015-01-05 18:30:00,6,17.05
108387,2015-01-05 18:30:00,7,17.73
108388,2015-01-05 18:30:00,8,16.36
108389,2015-01-05 18:30:00,9,23.18
108390,2015-01-05 18:30:00,10,18.41
108391,2015-01-05 18:30:00,11,17.73
108392,2015-01-05 18:30:00,12,16.36
108393,2015-01-05 18:30:00,13,13.64
108394,2015-01-05 18:30:00,14,19.77
108395,2015-01-05 18:30:00,15,21.14
108396,2015-01-05 18:30:00,16,22.5
108397,2015-01-05 18:30:00,17,24.55
108398,2015-01-05 18:30:00,18,20.45
108399,2015-01-05 18:30:00,19,22.5
108400,2015-01-05 18:30:00,20,21.14
108401,2015-01-05 18:30:00,21,21.82
108402,2015-01-05 18:30:00,22,23.86
108403,2015-01-05 18:30:00,23,19.77
108404,2015-01-05 18:30:00,24,18.41
108405,2015-01-05 18:30:00,25,27.27
108406,2015-01-05 18:30:00,26,23.86
108407,2015-01-05 18:30:00,27,25.91
108408,2015-01-05 18:30:00,28,34.09
108409,2015-01-05 18:30:00,29,21.82
108410,2015-01-05 18:30:00,1,21.82
108411,2015-01-05 18:30:00,2,23.86
108412,2015-01-05 18:30:00,3,18.41
108413,2015-01-05 18:30:00,4,17.73
108414,2015-01-05 18:20:00,1,19.77
108415,2015-01-05 18:20:00,2,24.55
108416,2015-01-05 18:20:00,3,18.41
108417,2015-01-05 18:20:00,4,16.36
108418,2015-01-05 18:20:00,5,19.77
108419,2015-01-05 18:20:00,6,17.05
108420,2015-01-05 18:20:00,7,17.05
108421,2015-01-05 18:20:00,8,16.36
108422,2015-01-05 18:20:00,9,21.14
108423,2015-01-05 18:20:00,10,18.41
108424,2015-01-05 18:20:00,11,15.68
108425,2015-01-05 18:20:00,12,15.0
108426,2015-01-05 18:20:00,13,11.59
108427,2015-01-05 18:20:00,14,19.77
108428,2015-01-05 18:20:00,15,19.77
108429,2015-01-05 18:20:00,16,21.14
108430,2015-01-05 18:20:00,17,25.23
108431,2015-01-05 18:20:00,18,20.45
108432,2015-01-05 18:20:00,19,21.14
108433,2015-01-05 18:20:00,20,20.45
108434,2015-01-05 18:20:00,21,19.09
108435,2015-01-05 18:20:00,22,25.91
108436,2015-01-05 18:20:00,23,18.41
108437,2015-01-05 18:20:00,24,20.45
108438,2015-01-05 18:20:00,25,25.91
108439,2015-01-05 18:20:00,26,23.86
108440,2015-01-05 18:20:00,27,27.95
108441,2015-01-05 18:20:00,28,34.77
108442,2015-01-05 18:20:00,29,21.14
108443,2015-01-05 18:10:00,1,21.14
108444,2015-01-05 18:10:00,2,23.86
108445,2015-01-05 18:10:00,3,17.73
108446,2015-01-05 18:10:00,4,17.05
108447,2015-01-05 18:10:00,5,20.45
108448,2015-01-05 18:10:00,6,15.68
108449,2015-01-05 18:10:00,7,16.36
108450,2015-01-05 18:10:00,8,15.0
108451,2015-01-05 18:10:00,9,20.45
108452,2015-01-05 18:10:00,10,17.05
108453,2015-01-05 18:10:00,11,17.05
108454,2015-01-05 18:10:00,12,15.0
108455,2015-01-05 18:10:00,13,12.27
108456,2015-01-05 18:10:00,14,20.45
108457,2015-01-05 18:10:00,15,19.77
108458,2015-01-05 18:10:00,16,24.82
108459,2015-01-05 18:10:00,17,24.41
108460,2015-01-05 18:10:00,18,19.77
108461,2015-01-05 18:10:00,19,20.45
108462,2015-01-05 18:10:00,20,20.45
108463,2015-01-05 18:10:00,21,20.45
108464,2015-01-05 18:10:00,22,23.93
108465,2015-01-05 18:10:00,23,19.09
108466,2015-01-05 18:10:00,24,19.09
108467,2015-01-05 18:10:00,25,26.59
108468,2015-01-05 18:10:00,26,21.82
108469,2015-01-05 18:10:00,27,25.91
108470,2015-01-05 18:10:00,28,34.88
108471,2015-01-05 18:10:00,29,18.41
108472,2015-01-05 18:00:00,26,23.18
108473,2015-01-05 18:00:00,27,25.23
108474,2015-01-05 18:00:00,28,33.68
108475,2015-01-05 18:00:00,29,20.15
108476,2015-01-05 18:00:00,1,19.77
108477,2015-01-05 18:00:00,2,25.91
108478,2015-01-05 18:00:00,3,17.73
108479,2015-01-05 18:00:00,4,17.05
108480,2015-01-05 18:00:00,5,19.77
108481,2015-01-05 18:00:00,6,15.68
108482,2015-01-05 18:00:00,7,15.1
108483,2015-01-05 18:00:00,8,15.68
108484,2015-01-05 18:00:00,9,20.45
108485,2015-01-05 18:00:00,10,17.73
108486,2015-01-05 18:00:00,11,15.68
108487,2015-01-05 18:00:00,12,13.64
108488,2015-01-05 18:00:00,13,11.59
108489,2015-01-05 18:00:00,14,19.09
108490,2015-01-05 18:00:00,15,19.33
108491,2015-01-05 18:00:00,16,24.55
108492,2015-01-05 18:00:00,17,26.18
108493,2015-01-05 18:00:00,18,19.09
108494,2015-01-05 18:00:00,19,20.45
108495,2015-01-05 18:00:00,20,20.45
108496,2015-01-05 18:00:00,21,18.41
108497,2015-01-05 18:00:00,22,25.36
108498,2015-01-05 18:00:00,23,19.09
108499,2015-01-05 18:00:00,24,19.09
108500,2015-01-05 18:00:00,25,26.59
108501,2015-01-05 17:50:00,1,20.45
108502,2015-01-05 17:50:00,2,25.91
108503,2015-01-05 17:50:00,3,17.73
108504,2015-01-05 17:50:00,4,17.73
108505,2015-01-05 17:50:00,5,19.09
108506,2015-01-05 17:50:00,6,17.05
108507,2015-01-05 17:50:00,7,15.68
108508,2015-01-05 17:50:00,8,16.36
108509,2015-01-05 17:50:00,9,21.75
108510,2015-01-05 17:50:00,10,19.09
108511,2015-01-05 17:50:00,11,15.0
108512,2015-01-05 17:50:00,12,12.95
108513,2015-01-05 17:50:00,13,10.91
108514,2015-01-05 17:50:00,14,19.77
108515,2015-01-05 17:50:00,15,19.09
108516,2015-01-05 17:50:00,16,22.5
108517,2015-01-05 17:50:00,17,25.91
108518,2015-01-05 17:50:00,18,18.41
108519,2015-01-05 17:50:00,19,19.77
108520,2015-01-05 17:50:00,20,19.36
108521,2015-01-05 17:50:00,21,17.73
108522,2015-01-05 17:50:00,22,26.59
108523,2015-01-05 17:50:00,23,18.41
108524,2015-01-05 17:50:00,24,19.77
108525,2015-01-05 17:50:00,25,26.59
108526,2015-01-05 17:50:00,26,22.5
108527,2015-01-05 17:50:00,27,25.91
108528,2015-01-05 17:50:00,28,29.97
108529,2015-01-05 17:50:00,29,18.41
108530,2015-01-05 17:40:00,1,18.41
108531,2015-01-05 17:40:00,2,24.55
108532,2015-01-05 17:40:00,3,17.05
108533,2015-01-05 17:40:00,4,16.36
108534,2015-01-05 17:40:00,5,19.09
108535,2015-01-05 17:40:00,6,17.05
108536,2015-01-05 17:40:00,7,15.68
108537,2015-01-05 17:40:00,8,15.68
108538,2015-01-05 17:40:00,9,19.77
108539,2015-01-05 17:40:00,10,18.41
108540,2015-01-05 17:40:00,11,14.32
108541,2015-01-05 17:40:00,12,11.59
108542,2015-01-05 17:40:00,13,10.23
108543,2015-01-05 17:40:00,14,19.77
108544,2015-01-05 17:40:00,15,19.77
108545,2015-01-05 17:40:00,16,21.82
108546,2015-01-05 17:40:00,17,23.86
108547,2015-01-05 17:40:00,18,19.09
108548,2015-01-05 17:40:00,19,19.09
108549,2015-01-05 17:40:00,20,19.77
108550,2015-01-05 17:40:00,21,18.41
108551,2015-01-05 17:40:00,22,26.59
108552,2015-01-05 17:40:00,23,18.41
108553,2015-01-05 17:40:00,24,19.09
108554,2015-01-05 17:40:00,25,27.27
108555,2015-01-05 17:40:00,26,22.5
108556,2015-01-05 17:40:00,27,27.27
108557,2015-01-05 17:40:00,28,30.68
108558,2015-01-05 17:40:00,29,19.09
108559,2015-01-05 17:30:00,1,17.73
108560,2015-01-05 17:30:00,2,25.23
108561,2015-01-05 17:30:00,3,17.05
108562,2015-01-05 17:30:00,4,16.36
108563,2015-01-05 17:30:00,5,19.09
108564,2015-01-05 17:30:00,6,15.0
108565,2015-01-05 17:30:00,7,16.36
108566,2015-01-05 17:30:00,8,16.36
108567,2015-01-05 17:30:00,9,19.09
108568,2015-01-05 17:30:00,10,18.41
108569,2015-01-05 17:30:00,11,15.68
108570,2015-01-05 17:30:00,12,12.95
108571,2015-01-05 17:30:00,13,9.55
108572,2015-01-05 17:30:00,14,19.09
108573,2015-01-05 17:30:00,15,19.09
108574,2015-01-05 17:30:00,16,23.18
108575,2015-01-05 17:30:00,17,23.18
108576,2015-01-05 17:30:00,18,18.41
108577,2015-01-05 17:30:00,19,19.77
108578,2015-01-05 17:30:00,20,21.14
108579,2015-01-05 17:30:00,21,18.92
108580,2015-01-05 17:30:00,22,23.86
108581,2015-01-05 17:30:00,23,17.73
108582,2015-01-05 17:30:00,24,17.73
108583,2015-01-05 17:30:00,25,27.95
108584,2015-01-05 17:30:00,26,22.5
108585,2015-01-05 17:30:00,27,25.91
108586,2015-01-05 17:30:00,28,25.91
108587,2015-01-05 17:30:00,29,17.73
108588,2015-01-05 17:20:00,1,18.41
108589,2015-01-05 17:20:00,2,24.55
108590,2015-01-05 17:20:00,3,16.36
108591,2015-01-05 17:20:00,4,15.68
108592,2015-01-05 17:20:00,5,18.41
108593,2015-01-05 17:20:00,6,15.68
108594,2015-01-05 17:20:00,7,15.0
108595,2015-01-05 17:20:00,8,15.68
108596,2015-01-05 17:20:00,9,19.09
108597,2015-01-05 17:20:00,10,17.05
108598,2015-01-05 17:20:00,11,14.32
108599,2015-01-05 17:20:00,12,12.95
108600,2015-01-05 17:20:00,13,9.55
108601,2015-01-05 17:20:00,14,19.09
108602,2015-01-05 17:20:00,15,17.73
108603,2015-01-05 17:20:00,16,20.45
108604,2015-01-05 17:20:00,17,25.23
108605,2015-01-05 17:20:00,18,19.09
108606,2015-01-05 17:20:00,19,19.77
108607,2015-01-05 17:20:00,20,20.45
108608,2015-01-05 17:20:00,21,18.41
108609,2015-01-05 17:20:00,22,25.23
108610,2015-01-05 17:20:00,23,18.41
108611,2015-01-05 17:20:00,24,19.09
108612,2015-01-05 17:20:00,25,26.59
108613,2015-01-05 17:20:00,26,21.14
108614,2015-01-05 17:20:00,27,24.55
108615,2015-01-05 17:20:00,28,38.49
108616,2015-01-05 17:20:00,29,17.73
108617,2015-01-05 17:10:00,1,18.41
108618,2015-01-05 17:10:00,2,21.82
108619,2015-01-05 17:10:00,3,16.36
108620,2015-01-05 17:10:00,4,18.82
108621,2015-01-05 17:10:00,5,18.41
108622,2015-01-05 17:10:00,6,15.68
108623,2015-01-05 17:10:00,7,15.68
108624,2015-01-05 17:10:00,8,16.36
108625,2015-01-05 17:10:00,9,20.45
108626,2015-01-05 17:10:00,10,17.73
108627,2015-01-05 17:10:00,11,15.0
108628,2015-01-05 17:10:00,12,12.95
108629,2015-01-05 17:10:00,13,10.23
108630,2015-01-05 17:10:00,14,18.41
108631,2015-01-05 17:10:00,15,19.09
108632,2015-01-05 17:10:00,16,25.91
108633,2015-01-05 17:10:00,17,23.86
108634,2015-01-05 17:10:00,18,18.41
108635,2015-01-05 17:10:00,19,19.77
108636,2015-01-05 17:10:00,20,19.09
108637,2015-01-05 17:10:00,21,18.41
108638,2015-01-05 17:10:00,22,21.14
108639,2015-01-05 17:10:00,23,19.09
108640,2015-01-05 17:10:00,24,18.41
108641,2015-01-05 17:10:00,25,26.59
108642,2015-01-05 17:10:00,26,23.18
108643,2015-01-05 17:10:00,27,25.23
108644,2015-01-05 17:10:00,28,27.2
108645,2015-01-05 17:10:00,29,17.73
108646,2015-01-05 17:00:00,1,19.09
108647,2015-01-05 17:00:00,2,21.82
108648,2015-01-05 17:00:00,3,16.36
108649,2015-01-05 17:00:00,4,19.09
108650,2015-01-05 17:00:00,5,19.77
108651,2015-01-05 17:00:00,6,15.68
108652,2015-01-05 17:00:00,7,16.36
108653,2015-01-05 17:00:00,8,16.36
108654,2015-01-05 17:00:00,9,20.45
108655,2015-01-05 17:00:00,10,18.41
108656,2015-01-05 17:00:00,11,15.55
108657,2015-01-05 17:00:00,12,12.95
108658,2015-01-05 17:00:00,13,10.91
108659,2015-01-05 17:00:00,14,19.09
108660,2015-01-05 17:00:00,15,18.41
108661,2015-01-05 17:00:00,16,21.82
108662,2015-01-05 17:00:00,17,24.07
108663,2015-01-05 17:00:00,18,18.41
108664,2015-01-05 17:00:00,19,19.77
108665,2015-01-05 17:00:00,20,19.77
108666,2015-01-05 17:00:00,21,17.73
108667,2015-01-05 17:00:00,22,24.55
108668,2015-01-05 17:00:00,23,17.73
108669,2015-01-05 17:00:00,24,17.73
108670,2015-01-05 17:00:00,25,26.59
108671,2015-01-05 17:00:00,26,23.18
108672,2015-01-05 17:00:00,27,24.55
108673,2015-01-05 17:00:00,28,29.32
108674,2015-01-05 17:00:00,29,16.5
108675,2015-01-05 16:50:00,21,19.09
108676,2015-01-05 16:50:00,22,23.86
108677,2015-01-05 16:50:00,23,17.73
108678,2015-01-05 16:50:00,24,18.41
108679,2015-01-05 16:50:00,25,25.23
108680,2015-01-05 16:50:00,26,21.82
108681,2015-01-05 16:50:00,27,24.55
108682,2015-01-05 16:50:00,28,25.64
108683,2015-01-05 16:50:00,29,15.68
108684,2015-01-05 16:50:00,1,19.09
108685,2015-01-05 16:50:00,2,24.55
108686,2015-01-05 16:50:00,3,16.36
108687,2015-01-05 16:50:00,4,16.36
108688,2015-01-05 16:50:00,5,19.09
108689,2015-01-05 16:50:00,6,16.36
108690,2015-01-05 16:50:00,7,16.36
108691,2015-01-05 16:50:00,8,17.05
108692,2015-01-05 16:50:00,9,19.09
108693,2015-01-05 16:50:00,10,17.73
108694,2015-01-05 16:50:00,11,15.0
108695,2015-01-05 16:50:00,12,15.0
108696,2015-01-05 16:50:00,13,11.59
108697,2015-01-05 16:50:00,14,18.41
108698,2015-01-05 16:50:00,15,19.77
108699,2015-01-05 16:50:00,16,24.55
108700,2015-01-05 16:50:00,17,23.18
108701,2015-01-05 16:50:00,18,17.73
108702,2015-01-05 16:50:00,19,19.77
108703,2015-01-05 16:50:00,20,18.41
108704,2015-01-05 16:40:00,1,19.77
108705,2015-01-05 16:40:00,2,25.23
108706,2015-01-05 16:40:00,3,18.41
108707,2015-01-05 16:40:00,4,16.36
108708,2015-01-05 16:40:00,5,19.09
108709,2015-01-05 16:40:00,6,15.68
108710,2015-01-05 16:40:00,7,15.68
108711,2015-01-05 16:40:00,8,17.05
108712,2015-01-05 16:40:00,9,21.14
108713,2015-01-05 16:40:00,10,17.69
108714,2015-01-05 16:40:00,11,15.0
108715,2015-01-05 16:40:00,12,15.0
108716,2015-01-05 16:40:00,13,10.91
108717,2015-01-05 16:40:00,14,18.41
108718,2015-01-05 16:40:00,15,17.73
108719,2015-01-05 16:40:00,16,25.23
108720,2015-01-05 16:40:00,17,21.48
108721,2015-01-05 16:40:00,18,17.73
108722,2015-01-05 16:40:00,19,19.09
108723,2015-01-05 16:40:00,20,18.41
108724,2015-01-05 16:40:00,21,19.09
108725,2015-01-05 16:40:00,22,24.55
108726,2015-01-05 16:40:00,23,17.73
108727,2015-01-05 16:40:00,24,18.41
108728,2015-01-05 16:40:00,25,27.27
108729,2015-01-05 16:40:00,26,22.5
108730,2015-01-05 16:40:00,27,27.95
108731,2015-01-05 16:40:00,28,30.0
108732,2015-01-05 16:40:00,29,18.41
108733,2015-01-05 16:30:00,1,19.09
108734,2015-01-05 16:30:00,2,25.23
108735,2015-01-05 16:30:00,3,16.36
108736,2015-01-05 16:30:00,4,17.73
108737,2015-01-05 16:30:00,5,18.41
108738,2015-01-05 16:30:00,6,15.0
108739,2015-01-05 16:30:00,7,16.36
108740,2015-01-05 16:30:00,8,17.05
108741,2015-01-05 16:30:00,9,19.09
108742,2015-01-05 16:30:00,10,17.05
108743,2015-01-05 16:30:00,11,15.0
108744,2015-01-05 16:30:00,12,15.0
108745,2015-01-05 16:30:00,13,12.27
108746,2015-01-05 16:30:00,14,19.09
108747,2015-01-05 16:30:00,15,19.09
108748,2015-01-05 16:30:00,16,25.91
108749,2015-01-05 16:30:00,17,24.55
108750,2015-01-05 16:30:00,18,17.73
108751,2015-01-05 16:30:00,19,19.77
